Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales
6880,CA-2016-137113,12-01-2016,12-05-2016,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.92
6881,CA-2016-137113,12-01-2016,12-05-2016,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,32.4
6882,CA-2016-137113,12-01-2016,12-05-2016,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.4
6883,CA-2016-137113,12-01-2016,12-05-2016,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73
6884,CA-2016-137113,12-01-2016,12-05-2016,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11 x 17, Ream",114.2
6890,CA-2018-164756,18-09-2018,22-09-2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68
,,,,,,,,,,,,,,,,,
6892,CA-2018-164756,18-09-2018,22-09-2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94
6893,CA-2018-164756,18-09-2018,22-09-2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92
6894,CA-2018-164756,18-09-2018,22-09-2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32
6895,CA-2018-164756,18-09-2018,22-09-2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98
6896,CA-2018-164756,18-09-2018,22-09-2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8 Scissors, 2/Pack",34.48
6897,CA-2018-164756,18-09-2018,22-09-2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.55
6898,CA-2018-122028,18-08-2018,25-08-2018,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,10.782
6899,US-2016-165512,24-05-2016,26-05-2016,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",602.651
6900,US-2016-165512,24-05-2016,26-05-2016,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656
6901,CA-2016-140557,09-07-2016,09-11-2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,559.93
6903,CA-2018-111220,09-02-2018,09-08-2018,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16
6904,CA-2018-111220,09-02-2018,09-08-2018,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,5.588
6905,CA-2018-111220,09-02-2018,09-08-2018,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19 Center-Weighted Shelf, Gray",235.92
6906,US-2018-149006,12-06-2018,12-08-2018,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,10.68
6909,US-2018-135503,12-10-2018,15-12-2018,Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76
6910,CA-2015-126277,13-09-2015,18-09-2015,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502
6912,CA-2018-168942,08-01-2018,08-05-2018,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54
,,,,,,,,,,,,,,,,,
6915,CA-2015-142510,22-12-2015,29-12-2015,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16
6916,CA-2015-142510,22-12-2015,29-12-2015,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904
6917,CA-2015-142510,22-12-2015,29-12-2015,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.032
6918,CA-2015-124247,16-12-2015,21-12-2015,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92
6919,CA-2017-105473,16-04-2017,18-04-2017,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.8
6920,CA-2016-102806,21-05-2016,28-05-2016,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2, Blue",24.588
6922,CA-2018-109211,04-04-2018,04-10-2018,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,New York City,New York,10011,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,16.98
6923,CA-2016-134257,16-03-2016,19-03-2016,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55
6924,CA-2016-134257,16-03-2016,19-03-2016,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,7.38
6928,CA-2017-140382,23-06-2017,25-06-2017,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,93.68
6929,CA-2017-140382,23-06-2017,25-06-2017,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.93
6930,CA-2017-140382,23-06-2017,25-06-2017,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,862.344
6931,CA-2017-140382,23-06-2017,25-06-2017,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,19.98
6932,CA-2015-164182,14-07-2015,18-07-2015,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.494
6933,CA-2015-164182,14-07-2015,18-07-2015,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,23.988
6934,CA-2015-164182,14-07-2015,18-07-2015,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.984
6935,CA-2015-164182,14-07-2015,18-07-2015,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",41.584
6937,CA-2017-129847,09-02-2017,09-04-2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272
6939,CA-2017-125094,11-05-2017,11-09-2017,Standard Class,NP-18700,Nora Preis,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,479.72
6940,CA-2018-107132,26-06-2018,30-06-2018,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,102.368
6941,CA-2018-107132,26-06-2018,30-06-2018,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4
6942,CA-2018-107132,26-06-2018,30-06-2018,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",713.88
6943,CA-2018-107132,26-06-2018,30-06-2018,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52
6944,CA-2016-139248,25-07-2016,30-07-2016,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96
6945,CA-2015-148369,23-09-2015,27-09-2015,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,11.12
6947,CA-2016-126466,11-09-2016,13-11-2016,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4 Capacity, Black",2.48
6948,CA-2016-130365,25-04-2016,29-04-2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024
6949,CA-2016-130365,25-04-2016,29-04-2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058
6952,CA-2016-161767,20-11-2016,24-11-2016,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988
6953,CA-2016-129917,10-02-2016,10-03-2016,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808
6954,CA-2016-129917,10-02-2016,10-03-2016,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568
6955,CA-2016-129917,10-02-2016,10-03-2016,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96
6957,CA-2017-157588,14-07-2017,19-07-2017,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4
6958,CA-2017-157588,14-07-2017,19-07-2017,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,51.75
6959,CA-2016-167255,27-09-2016,29-09-2016,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51
6960,CA-2016-167255,27-09-2016,29-09-2016,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82
6961,CA-2016-167255,27-09-2016,29-09-2016,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96
6963,CA-2017-157161,16-07-2017,20-07-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,10.2
6964,CA-2017-157161,16-07-2017,20-07-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,Eberhard Faber 3 1/2 Golf Pencils,22.32
6965,CA-2017-157161,16-07-2017,20-07-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1
,,,,,,,,,,,,,,,,,
6967,CA-2017-157161,16-07-2017,20-07-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46
6968,CA-2017-157161,16-07-2017,20-07-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.12
6969,CA-2016-110765,16-10-2016,20-10-2016,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97
6971,CA-2018-153822,19-09-2018,25-09-2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624
6972,CA-2018-153822,19-09-2018,25-09-2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584
,,,,,,,,,,,,,,,,,
6974,CA-2018-153822,19-09-2018,25-09-2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18
6975,CA-2018-146185,15-09-2018,19-09-2018,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744
6978,US-2017-119298,25-11-2017,28-11-2017,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98
6979,CA-2018-155159,25-11-2018,29-11-2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",48.87
6980,CA-2018-149076,14-01-2018,19-01-2018,Standard Class,SO-20335,Sean O Donnel,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.9
6981,CA-2015-146990,11-07-2015,11-08-2015,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,5.92
6982,CA-2015-146990,11-07-2015,11-08-2015,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18
6983,CA-2017-116526,09-01-2017,09-05-2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1
6984,CA-2017-116526,09-01-2017,09-05-2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78
6985,CA-2017-116526,09-01-2017,09-05-2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74
6986,CA-2017-116526,09-01-2017,09-05-2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52
6987,CA-2017-116526,09-01-2017,09-05-2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AR-10004999,Office Supplies,Art,Newell 315,11.96
6988,CA-2017-116526,09-01-2017,09-05-2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10001116,Office Supplies,Binders,Wilson Jones 1 Hanging DublLock Ring Binders,26.4
6989,CA-2018-158561,11-11-2018,16-11-2018,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12
6990,CA-2018-165099,12-11-2018,13-12-2018,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392
6991,CA-2016-109386,11-08-2016,13-11-2016,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43
6992,CA-2016-109386,11-08-2016,13-11-2016,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.2
6993,CA-2016-109386,11-08-2016,13-11-2016,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54
